100899	v.r.n.l.	ADV(type=reg,wf=abbr)	van rechts naar links
904591	v.t.t.t.	ADV(type=reg,wf=abbr)	van tijd tot tijd
191306	v.v.	ADV(type=reg,wf=abbr)	vice versa
191309	v.w.b.	ADP(type=pre,wf=abbr)	voor wat betreft
192661	w.b.	ADP(type=pre,wf=abbr)	wat betreft
192662	w.n.s.	RES(type=oth,wf=abbr)	wint na strafschoppen
192663	w.o.p.	RES(type=oth,wf=abbr)	wint op punten
904712	w.v.	RES(type=oth,wf=abbr)	weduwe van
940207	w.v.	RES(type=oth,wf=abbr)	weduwnaar van
100983	w.v.t.t.k.	PD(type=indef,wf=abbr)	wat verder ter tafel komt
153217	z.g.	AA(degree=pos,wf=abbr)	zaliger gedachtenis
159873	z.g.a.n.	AA(degree=pos,wf=abbr)	zo goed als nieuw
193704	z.g.o.h.	AA(degree=pos,wf=abbr)	zeer goed onderhouden
99172	z.i.	ADV(type=reg,wf=abbr)	zijns inziens
193706	z.k.m.	RES(type=oth,wf=abbr)	zoekt kennismaking met
193708	z.p.	ADV(type=reg,wf=abbr)	zonder pension
100375	z.s.m.	ADV(type=reg,wf=abbr)	zo spoedig mogelijk
938161	m.v.g.	INT(type=form,wf=abbr)	met vriendelijke groet
940222	n.C.	ADV(type=reg,wf=abbr)	na Christus
938179	n.Chr.	ADV(type=reg,wf=abbr)	na Christus
189842	t.z.t.	ADV(type=reg,wf=abbr)	te zijner tijd
193705	z.j.	ADV(type=reg,wf=abbr)	zonder jaar
198755	i.s.m.	ADP(type=pre,wf=abbr)	in samenwerking met
937290	enz.	ADV(type=reg,wf=abbr)	enzovoort
926829	g.w.l.	NOU-C(gender=n,number=sg,wf=abbr)	gas, water, licht
100410	H.K.H.	NOU-C(gender=f,number=sg,wf=abbr)	Hare Koninklijke Hoogheid
184022	o.v.t.	NOU-C(gender=m,number=sg,wf=abbr)	onvoltooid verleden tijd
184023	o.v.t.t.	NOU-C(gender=m,number=sg,wf=abbr)	onvoltooid verleden toekomende tijd
904592	v.t.t.t.	NOU-C(gender=m,number=sg,wf=abbr)	voltooid tegenwoordige toekomende tijd
191307	v.v.t.	NOU-C(gender=m,number=sg,wf=abbr)	voltooid verleden tijd
166293	Z.K.H.	NOU-C(gender=f,number=sg,wf=abbr)	Zijne Koninklijke Hoogheid
925801	e.k.	AA(degree=pos,wf=abbr)	eerstkomend
152290	Z.K.M.	NOU-C(gender=f,number=sg,wf=abbr)	Zijne Koninklijke Majesteit
901620	bbb	NOU-C(gender=n,number=sg,wf=abbr)	buik, billen, benen
901619	bbb	NOU-C(gender=n,number=sg,wf=abbr)	bed, bad, brood
920155	cv	NOU-C(gender=f,number=sg,wf=abbr)	commanditaire vennootschap
197601	apo	NOU-C(gender=f,number=sg,wf=abbr)	arbeidsplaatsenovereenkomst
940695	m.i.v.	ADP(type=pre,wf=abbr)	met inbegrip van
933458	g.g.d.	NOU-C(gender=m,number=sg,wf=abbr)	grootste gemene deler
198784	incl.	ADP(type=pre/post,wf=abbr)	inclusief
216987	p/a	ADV(type=reg,wf=abbr)	per adres
197447	acad.	NOU-C(gender=f,number=sg,wf=abbr)	academie
170493	afb.	NOU-C(gender=f,number=sg,wf=abbr)	afbeelding
170498	afd.	NOU-C(gender=f,number=sg,wf=abbr)	afdeling
902685	afg.	AA(degree=pos,wf=abbr)	afgelast
920195	afg.	AA(degree=pos,wf=abbr)	afgebroken
197450	acc.	NOU-C(gender=m,number=sg,wf=abbr)	accusatief
197473	adj.	NOU-C(gender=n,number=sg,wf=abbr)	adjectief
197503	afk.	NOU-C(gender=f,number=sg,wf=abbr)	afkorting
933669	afl.	NOU-C(gender=f,number=sg,wf=abbr)	afleiding
933670	afl.	NOU-C(gender=f,number=sg,wf=abbr)	aflossing
170632	afz.	NOU-C(gender=m,number=sg,wf=abbr)	afzender
197773	bep.	AA(degree=pos,wf=abbr)	bepaald
902286	afz.	AA(degree=pos,wf=abbr)	afzonderlijk
197531	alc.	NOU-C(gender=m,number=sg,wf=abbr)	alcohol
171102	app.	NOU-C(gender=n,number=sg,wf=abbr)	appartement
904993	app.	NOU-C(gender=m,number=sg,wf=abbr)	appellant
941920	app.	NOU-C(gender=f,number=sg,wf=abbr)	appellante
925276	app.	NOU-C(gender=n,number=sg,wf=abbr)	apparaat
925638	art.	NOU-C(gender=n,number=sg,wf=abbr)	artikel
100950	a.u.b.	INT(type=form,wf=abbr)	alstublieft
197665	bacc.	NOU-C(gender=m,number=sg,wf=abbr)	baccalaureus
6910	bc.	NOU-C(gender=m,number=sg,wf=abbr)	baccalaureus
901001	Belg.	NOU-C(gender=n,number=sg,wf=abbr)	België
936849	bet.	NOU-C(gender=f,number=sg,wf=abbr)	betekenis
98859	bett.	NOU-C(number=pl,wf=abbr)	betekenissen
100408	bijv.	ADV(type=reg,wf=abbr)	bijvoorbeeld
97533	bv.	ADV(type=reg,wf=abbr)	bijvoorbeeld
901016	bnw.	NOU-C(gender=n,number=sg,wf=abbr)	bijvoeglijk naamwoord
197841	bijv. nw.	NOU-C(gender=n,number=sg,wf=abbr)	bijvoeglijk naamwoord
933945	bijv.	AA(degree=pos,wf=abbr)	bijvoeglijk
197843	bijw.	NOU-C(gender=n,number=sg,wf=abbr)	bijwoord
310006	bijw.	AA(degree=pos,wf=abbr)	bijwoordelijk
197918	bro.	ADV(type=reg,wf=abbr)	bruto
97413	ca.	ADV(type=reg,wf=abbr)	circa (ongeveer)
173607	cat.	NOU-C(gender=f,number=sg,wf=abbr)	categorie
904996	cat.	NOU-C(gender=m,number=sg,wf=abbr)	catalogus
197998	centr.	NOU-C(gender=n,number=sg,wf=abbr)	centrum
173664	charm.	AA(degree=pos,wf=abbr)	charmant
198016	chr.	AA(degree=pos,wf=abbr)	christelijk
941924	cie.	NOU-C(gender=f,number=sg,wf=abbr)	compagnie
901053	cie.	NOU-C(gender=f,number=sg,wf=abbr)	commissie
937027	conj.	NOU-C(gender=m,number=sg,wf=abbr)	conjunctivus
101011	dd.	AA(degree=pos,wf=abbr)	dienstdoend
198146	deb.	RES(type=oth,wf=abbr)	debet (is schuldig); debent (zijn schuldig)
170190	a.s.	AA(degree=pos,wf=abbr)	aanstaand
902301	aov	NOU-C(gender=f,number=sg,wf=abbr)	arbeidsongeschikheidsverzekering
939554	AIH	NOU-C(gender=f,number=sg,wf=abbr)	auto-immuunhepatitis
802182	adv	NOU-C(gender=f,number=sg,wf=abbr)	arbeidsduurverkorting
3333	aio	NOU-C(gender=m/f,number=sg,wf=abbr)	assistent in opleiding
905000	div.	NOU-C(gender=n,number=sg,wf=abbr)	dividend
905001	div.	NOU-C(gender=f,number=sg,wf=abbr)	divisie
198127	d.j.u.	NOU-C(gender=m,number=sg,wf=abbr)	doctor juris utriusque
19385	dr.	NOU-C(gender=m,number=sg,wf=abbr)	doctor
102108	dra.	NOU-C(gender=f,number=sg,wf=abbr)	doctoranda
19907	drs.	NOU-C(gender=m,number=sg,wf=abbr)	doctorandus
802057	em.	NOU-C(gender=f,number=sg,wf=abbr)	eminentie
907125	em.	AA(degree=pos,wf=abbr)	emeritus
925834	fa.	NOU-C(gender=m/f,number=sg,wf=abbr)	firma
176730	fam.	NOU-C(gender=f,number=sg,wf=abbr)	familie
902009	Fin.	NOU-P(gender=n,number=sg,wf=abbr)	Finland
198457	fr.	NOU-C(gender=m,number=sg,wf=abbr)	frater
905009	geb.	AA(degree=pos,wf=abbr)	gebonden
198491	gebr.	NOU-C(number=pl,wf=abbr)	gebroeders
903303	gel.	AA(degree=pos,wf=abbr)	gelegen
937408	gem.	AA(degree=pos,wf=abbr)	gemiddeld
937409	gem.	NOU-C(gender=f,number=sg,wf=abbr)	gemeente
177816	gest.	AA(degree=pos,wf=abbr)	gestorven
198557	gevr.	AA(degree=pos,wf=abbr)	gevraagd
925914	gld.	NOU-C(gender=m,number=sg,wf=abbr)	gulden
925924	gr.	NOU-C(gender=m/n,number=sg,wf=abbr)	gram
178907	hfd.	NOU-C(gender=n,number=sg,wf=abbr)	hoofd
178909	hfdst.	NOU-C(gender=n,number=sg,wf=abbr)	hoofdstuk
198764	ibid.	ADV(type=reg,wf=abbr)	ibidem
942154	dat.	NOU-C(gender=m,number=sg,wf=abbr)	datief
198794	inh.	NOU-C(gender=m,number=sg,wf=abbr)	inhoud
937414	gen.	NOU-C(gender=m,number=sg,wf=abbr)	generaal
937708	intr.	AA(degree=pos,wf=abbr)	intransitief
180101	inz.	ADP(type=pre,wf=abbr)	inzake
216026	inz.	ADV(type=reg,wf=abbr)	inzonderheid
920199	it.	ADV(type=reg,wf=abbr)	item
902417	It.	NOU-P(gender=n,number=sg,wf=abbr)	Italië
98407	IT	NOU-C(gender=f,number=sg,wf=abbr)	informatietechnologie
34739	ing.	NOU-C(gender=m,number=sg,wf=abbr)	ingenieur (NL: aan bv. hts opgeleide ingenieur; BE: industrieel ingenieur)
198881	jrg.	NOU-C(gender=m,number=sg,wf=abbr)	jaargang
198874	jg.	NOU-C(gender=m,number=sg,wf=abbr)	jaargang
198876	jl.	AA(degree=pos,wf=abbr)	jongstleden
937816	knp.	NOU-C(gender=n,number=sg,wf=abbr)	knooppunt
199027	koh.	NOU-C(gender=n,number=sg,wf=abbr)	kohier
181509	kwal.	NOU-C(gender=f,number=sg,wf=abbr)	kwaliteit
199160	lg.	NOU-C(gender=m/f,number=sg,wf=abbr)	laatstgenoemde
199162	lib.	NOU-C(gender=m,number=sg,wf=abbr)	liberaal
903737	ll.	AA(degree=pos,wf=abbr)	laatstleden
903738	ll.	NOU-C(gender=m,number=sg,wf=abbr)	leerling
933479	lln.	NOU-C(number=pl,wf=abbr)	leerlingen
903739	loc.	NOU-C(gender=f,number=sg,wf=abbr)	locatie
310023	max.	AA(degree=pos,wf=abbr)	maximaal
197685	banaba	NOU-C(gender=m,number=sg,wf=abbr)	bachelor-na-bacheloropleiding
926834	EMEA	NOU-P(gender=n,number=sg,wf=abbr)	Europe, Middle East en Africa
199284	meerv.	NOU-C(gender=n,number=sg,wf=abbr)	meervoud
903782	mej.	NOU-C(gender=f,number=sg,wf=abbr)	mejuffrouw
901259	mw.	NOU-C(gender=f,number=sg,wf=abbr)	mevrouw
938074	min.	AA(degree=pos,wf=abbr)	minimaal
938075	min.	NOU-C(gender=n,number=sg,wf=abbr)	minimum
938081	min.	NOU-C(gender=m,number=sg,wf=abbr)	minister
902612	vr.	AA(degree=pos,wf=abbr)	vrouwelijk
920167	vr.	ADP(type=pre,wf=abbr)	voor
901230	mok	NOU-C(number=pl,wf=abbr)	moeilijk opvoedbare kinderen
99066	nl.	ADV(type=reg,wf=abbr)	namelijk
938202	nm.	NOU-C(gender=m,number=sg,wf=abbr)	namiddag
926089	no.	NOU-C(gender=n,number=sg,wf=abbr)	numero
901279	nr.	NOU-C(gender=n,number=sg,wf=abbr)	nummer
926101	N.T.	NOU-P(gender=n,number=sg,wf=abbr)	Nieuwe Testament
903997	omg.	NOU-C(gender=f,number=sg,wf=abbr)	omgeving
938263	onb.	AA(degree=pos,wf=abbr)	onbekend
184280	ongeb.	AA(degree=pos,wf=abbr)	ongebonden
902611	vr	ADP(type=pre,wf=abbr)	voor
50564	mr.	NOU-C(gender=m,number=sg,wf=abbr)	meester
184557	opm.	NOU-C(gender=f,number=sg,wf=abbr)	opmerking
938411	pass.	AA(degree=pos,wf=abbr)	passief
938422	pers.	NOU-C(gender=m/f,number=sg,wf=abbr)	persoon
185465	pizz.	ADV(type=reg,wf=abbr)	pizzicato
185582	plm.	ADV(type=reg,wf=abbr)	plusminus
186220	prov.	NOU-C(gender=f,number=sg,wf=abbr)	provincie
926231	red.	NOU-C(gender=f,number=sg,wf=abbr)	redactie
938543	ref.	NOU-C(gender=f,number=sg,wf=abbr)	referentie
938544	ref.	NOU-C(gender=n,number=sg,wf=abbr)	referaat
186664	rel.	NOU-C(gender=f,number=sg,wf=abbr)	relatie
99116	r.-k.	AA(degree=pos,wf=abbr)	rooms-katholiek
938705	secr.	NOU-C(gender=m,number=sg,wf=abbr)	secretaris
938706	secr.	NOU-C(gender=n,number=sg,wf=abbr)	secetariaat
940707	t.b.v.	ADP(type=pre,wf=abbr)	ten bate van
940708	t.b.v.	ADP(type=pre,wf=abbr)	ten behoeve van
901693	tel.	NOU-C(gender=n,number=sg,wf=abbr)	telegram
901405	telnr.	NOU-C(gender=n,number=sg,wf=abbr)	telefoonnummer
904471	telw.	NOU-C(gender=n,number=sg,wf=abbr)	telwoord
190305	tgov.	ADP(type=pre,wf=abbr)	tegenover
904537	tussenw.	NOU-C(gender=n,number=sg,wf=abbr)	tussenwerpsel
904538	tussenw.	NOU-C(gender=f,number=sg,wf=abbr)	tussenwoning
938995	uitg.	NOU-C(gender=f,number=sg,wf=abbr)	uitgeverij
938996	uitg.	NOU-C(gender=m,number=sg,wf=abbr)	uitgever
939091	vert.	NOU-C(gender=f,number=sg,wf=abbr)	vertaling
939094	vert.	NOU-C(gender=m,number=sg,wf=abbr)	vertaler
904590	vh.	ADV(type=reg,wf=abbr)	voorheen
904638	vit.	NOU-C(gender=m/f,number=sg,wf=abbr)	vitamine
899033	banama	NOU-C(gender=m,number=sg,wf=abbr)	bachelor-na-masteropleiding
939143	vlg.	ADP(type=pre,wf=abbr)	volgens
939144	vlg.	AA(degree=pos,wf=abbr)	volgend
904668	vnw.	NOU-C(gender=n,number=sg,wf=abbr)	voornaamwoord
904669	vnw.	AA(degree=pos,wf=abbr)	voornaamwoordelijk
904672	voegw.	NOU-C(gender=n,number=sg,wf=abbr)	voegwoord
904673	voegw.	AA(degree=pos,wf=abbr)	voegwoordelijk
939517	volgnr.	NOU-C(gender=n,number=sg,wf=abbr)	volgnummer
904682	voorz.	NOU-C(gender=n,number=sg,wf=abbr)	voorzetsel
904683	voorz.	NOU-C(gender=m,number=sg,wf=abbr)	voorzitter
192614	vs.	ADP(type=pre,wf=abbr)	versus
902574	vs.	NOU-C(gender=n,number=sg,wf=abbr)	vers
100813	W.	NOU-P(gender=n,number=sg,wf=abbr)	Wetboek
939310	Wetb.	NOU-C(gender=n,number=sg,wf=abbr)	Wetboek
192985	wedn.	NOU-C(gender=m,number=sg,wf=abbr)	weduwnaar
926489	Weled.	AA(degree=pos,wf=abbr)	Weledele
901473	ww.	NOU-C(gender=n,number=sg,wf=abbr)	werkwoord
901463	werkw.	NOU-C(gender=n,number=sg,wf=abbr)	werkwoord
900901	wnd.	AA(degree=pos,wf=abbr)	waarnemend
939349	wsch.	AA(degree=pos,wf=abbr)	waarschijnlijk
904836	ww.	AA(degree=pos,wf=abbr)	werkwoordelijk
938176	Z.Br.	NOU-C(gender=f,number=sg,wf=abbr)	zuiderbreedte
939399	zog.	AA(degree=pos,wf=abbr)	zogenaamd
156675	zgn.	AA(degree=pos,wf=abbr)	zogenaamd
942173	ZB	NOU-C(gender=f,number=sg,wf=abbr)	zuiderbreedte
100814	WvS	NOU-P(gender=n,number=sg,wf=abbr)	Wetboek van Strafrecht
198721	hr	NOU-C(number=sg,wf=abbr)	human resources
945622	biba	NOU-C(gender=m,number=sg,wf=abbr)	bitterbal
199814	aso	NOU-C(gender=n,number=sg,wf=abbr)	algemeen secundair onderwijs
936767	av	AA(degree=pos,wf=abbr)	audiovisueel
217609	ba	NOU-C(gender=m,number=sg,wf=abbr)	bachelor (opleiding)
197655	b2b	NOU-C(gender=m/f,number=sg,wf=abbr)	business-to-business
942452	b2c	NOU-C(gender=m/f,number=sg,wf=abbr)	business-to-consumer
925685	bo	NOU-C(gender=n,number=sg,wf=abbr)	basisonderwijs
100965	bbp	NOU-C(gender=n,number=sg,wf=abbr)	bruto binnenlands product
197291	BMI	NOU-C(gender=m,number=sg,wf=abbr)	bodymassindex
100223	azc	NOU-C(gender=n,number=sg,wf=abbr)	asielzoekerscentrum
902086	bd	AA(degree=pos,wf=abbr)	biologisch-dynamisch
901622	boa	NOU-C(gender=m,number=sg,wf=abbr)	buitengewoon opsporingsambtenaar
197964	bvo	NOU-C(gender=f,number=sg,wf=abbr)	betaaldvoetbalorganisatie
197294	BSc	NOU-C(gender=m,number=sg,wf=abbr)	bachelor of science
197936	bso	NOU-C(gender=m,number=sg,wf=abbr)	buitenschoolse opvang
899330	btw-ID	NOU-C(gender=m/f/n,number=sg,wf=abbr)	btw-identificatienummer
942580	dbc	NOU-C(gender=f,number=sg,wf=abbr)	diagnose-behandelingcombinatie
920156	cv	NOU-C(gender=f,number=sg,wf=abbr)	coöperatieve vennootschap
153771	CEO	NOU-C(gender=m,number=sg,wf=abbr)	chief executive officer
903045	CPB	NOU-P(gender=n,number=sg,wf=abbr)	Centraal Planbureau
174217	CPI	NOU-C(gender=m,number=sg,wf=abbr)	consumentenprijsindex
97558	cv	NOU-C(gender=f,number=sg,wf=abbr)	centrale verwarming
807748	CVS	NOU-C(gender=n,number=sg,wf=abbr)	chronischevermoeidheidssyndroom
97542	cfk	NOU-C(gender=m,number=sg,wf=abbr)	chloorfluorkoolwaterstof
178526	hagro	NOU-C(gender=m/f,number=sg,wf=abbr)	huisartsengroep
99532	dtp	NOU-C(gender=m/f,number=sg,wf=abbr)	desktoppublishing
940471	fifo	NOU-C(gender=n,number=sg,wf=abbr)	first in, first out
939483	HDV	NOU-C(gender=n,number=sg,wf=abbr)	hepatitis D-virus
939500	HEV	NOU-C(gender=n,number=sg,wf=abbr)	hepatitis E-virus
939536	HGV	NOU-C(gender=n,number=sg,wf=abbr)	hepatitis G-virus
99853	dj	NOU-C(gender=m,number=sg,wf=abbr)	diskjockey
947954	bvo	NOU-C(gender=n,number=sg,wf=abbr)	brutovloeroppervlak
100224	eeg	NOU-C(gender=n,number=sg,wf=abbr)	elektro-encefalogram
198362	epc	NOU-C(gender=n,number=sg,wf=abbr)	energieprestatiecertificaat
100214	epo	NOU-C(gender=f,number=sg,wf=abbr)	erytropoëtine
159595	fte	NOU-C(gender=m/n,number=sg,wf=abbr)	fulltime-equivalent
99860	hsl	NOU-C(gender=m/f,number=sg,wf=abbr)	hogesnelheidslijn
199169	lifo	NOU-C(gender=n,number=sg,wf=abbr)	last in, first out
903798	MI	NOU-C(gender=n,number=sg,wf=abbr)	myocardinfarct
926706	jkp	NOU-C(gender=n,number=sg,wf=abbr)	jaarlijks kostenpercentage
936058	kmt	NOU-C(gender=m,number=sg,wf=abbr)	kennismakingstijd
925525	ME	NOU-C(number=pl,wf=abbr)	middeleeuwen
925293	IM	NOU-C(gender=m/f,number=sg,wf=abbr)	instant messaging
198859	isp	NOU-C(gender=m,number=sg,wf=abbr)	internetserviceprovider
100229	ivf	NOU-C(gender=f,number=sg,wf=abbr)	in-vitrofertilisatie
901633	L	AA(degree=pos,wf=abbr)	large
99296	ME	NOU-C(gender=f,number=sg,wf=abbr)	mobiele eenheid
838905	minco	NOU-C(gender=n,number=sg,wf=abbr)	minderwaardigheidscomplex
899290	MS	NOU-C(gender=f,number=sg,wf=abbr)	multiple sclerose
926060	ms	NOU-C(gender=n,number=sg,wf=abbr)	motorschip
806657	mkb	NOU-C(gender=n,number=sg,wf=abbr)	midden- en kleinbedrijf
99076	nv	NOU-C(gender=f,number=sg,wf=abbr)	naamloze vennootschap
903987	OHS	NOU-C(gender=n,number=sg,wf=abbr)	obesitas-hypoventilatiesyndroom
901854	OS	NOU-P(number=pl,wf=abbr)	Olympische Spelen
901863	pc	AA(degree=pos,wf=abbr)	politiek correct
216941	mr	NOU-C(gender=m,number=sg,wf=abbr)	medezeggenschapsraad
904049	OSA	NOU-C(gender=n,number=sg,wf=abbr)	obstructieve slaapapneu
602938	ob	NOU-C(gender=f,number=sg,wf=abbr)	omzetbelasting
901856	OS	NOU-C(gender=n,number=sg,wf=abbr)	operating system
901857	OS	NOU-C(gender=m,number=sg,wf=abbr)	open source
904050	OSAS	NOU-C(gender=n,number=sg,wf=abbr)	obstructieveslaapapneusyndroom
100744	pc	NOU-C(gender=m,number=sg,wf=abbr)	personal computer
99100	pcb	NOU-C(gender=m/f/n,number=sg,wf=abbr)	polychloorbifenyl
185317	pgb	NOU-C(gender=n,number=sg,wf=abbr)	persoonsgebonden budget
185627	PMA	NOU-C(gender=f,number=sg,wf=abbr)	paramethoxyamfetamine
97483	pr	NOU-C(gender=m/f,number=sg,wf=abbr)	public relations
902198	pr	NOU-C(gender=m,number=sg,wf=abbr)	partnerruil
100210	pk	NOU-C(gender=m/f,number=sg,wf=abbr)	paardenkracht
904589	ve	NOU-C(gender=f,number=sg,wf=abbr)	vervuilingseenheid
904552	twv	NOU-C(gender=f,number=sg,wf=abbr)	tewerkstellingsvergunning
926217	PZ	NOU-C(gender=m/f,number=sg,wf=abbr)	politiezone
154717	VCR	NOU-C(gender=m,number=sg,wf=abbr)	videocassetterecorder
100234	pvc	NOU-C(gender=n,number=sg,wf=abbr)	polyvinylchloride
807390	rvc	NOU-C(gender=m,number=sg,wf=abbr)	raad van commissarissen
905583	RvS	NOU-P(gender=m,number=sg,wf=abbr)	Raad van State
99141	tbs	NOU-C(gender=f,number=sg,wf=abbr)	terbeschikkingstelling
102253	ub	NOU-C(gender=f,number=sg,wf=abbr)	universiteitsbibliotheek
163893	uv	AA(degree=pos,wf=abbr)	ultraviolet
904593	VAE	NOU-P(number=pl,wf=abbr)	Verenigde Arabische Emiraten
804919	r&b	NOU-C(gender=m/f,number=sg,wf=abbr)	rhythm-and-blues
901730	VIN	NOU-C(gender=f,number=sg,wf=abbr)	vulvaire intra-epitheliale neoplasie
904693	VTT	NOU-C(gender=m,number=sg,wf=abbr)	veldtoertocht
926465	VU	NOU-P(gender=f,number=sg,wf=abbr)	Volksunie
905038	vv	NOU-C(gender=f,number=sg,wf=abbr)	voetbalvereniging
100715	VN	NOU-P(number=pl,wf=abbr)	Verenigde Naties
100539	vp	NOU-C(gender=m,number=sg,wf=abbr)	vicepresident
901729	vin	NOU-C(gender=n,number=sg,wf=abbr)	vehicle identification number
902111	wkk	NOU-C(gender=f,number=sg,wf=abbr)	warmte-krachtkoppeling
904812	WO I	NOU-P(gender=m,number=sg,wf=abbr)	Eerste Wereldoorlog
99854	vj	NOU-C(gender=m,number=sg,wf=abbr)	videojockey
216929	HDMI	NOU-C(gender=m,number=sg,wf=abbr)	high-definition multimedia interface
926594	VNO	NOU-P(gender=n,number=sg,wf=abbr)	Verbond van Nederlandse Ondernemingen
926705	zvp	NOU-C(gender=n,number=sg,wf=abbr)	ziekteverzuimpercentage
158855	zzp	NOU-C(gender=n,number=sg,wf=abbr)	zorgzwaartepakket
184860	p2p	AA(degree=pos,wf=abbr)	peer-to-peer
942596	cc	NOU-C(gender=f,number=sg,wf=abbr)	controlecommissie
942598	cc	NOU-C(gender=n,number=sg,wf=abbr)	cultureel centrum
197323	DME	NOU-C(gender=m,number=sg,wf=abbr)	dimethylether
198307	ect	NOU-C(gender=f,number=sg,wf=abbr)	elektroconvulsietherapie
942602	k	AA(degree=pos,wf=abbr)	klote
905085	k	AA(degree=pos,wf=abbr)	kut
900902	XL	AA(degree=pos,wf=abbr)	extra large
901617	esc	NOU-C(gender=m,number=sg,wf=abbr)	(computertoets) escape
904813	WO II	NOU-P(gender=m,number=sg,wf=abbr)	Tweede Wereldoorlog
99834	xtc	NOU-C(gender=m/f,number=sg,wf=abbr)	ecstasy
199358	rvs	AA(degree=pos,wf=abbr)	roestvrijstalen
926276	RVD	NOU-P(gender=m,number=sg,wf=abbr)	Rijksvoorlichtingsdienst
901998	CU	NOU-P(gender=f,number=sg,wf=abbr)	ChristenUnie
909106	vve	NOU-C(gender=f,number=sg,wf=abbr)	vereniging van eigenaren
190477	tj	NOU-C(gender=m,number=sg,wf=abbr)	Twitterjockey
925695	BP	NOU-P(gender=f,number=sg,wf=abbr)	Boerenpartij
902055	US	NOU-P(number=pl,wf=abbr)	United States
46124	M	NOU-C(gender=m,number=sg,wf=abbr)	master (titel)
903063	CVS	NOU-C(gender=n,number=sg,wf=abbr)	computervisiesyndroom
926838	g	AA(degree=pos,wf=abbr)	goed
935768	tokamak	NOU-C(gender=m,number=sg,wf=abbr)	toroidalnaja kamera, magnitnaja katoesjka; torusvormige kamer met magneetspoelen
943123	AR	NOU-C(gender=m/f,number=sg,wf=abbr)	augmented reality
174672	DEET	NOU-C(gender=m,number=sg,wf=abbr)	di-ethylmetatolueenamide
199879	nko	NOU-C(gender=m,number=sg,wf=abbr)	neus-, keel- en oorheelkun­de
197328	ERP	NOU-C(gender=m/f,number=sg,wf=abbr)	enterprise resource planning
21484	elpee	NOU-C(gender=m,number=sg,wf=abbr)	langspeelplaat; long-playing record
901288	OK	INT(type=form,wf=abbr)	oké
839494	stasi	NOU-C(gender=m,number=sg,wf=abbr)	agent van de Staats Sicherheitsdienst
934794	des	NOU-C(gender=m,number=sg,wf=abbr)	di-ethylstilbestrol
945107	SI	NOU-C(gender=n,number=sg,wf=abbr)	Système international d'unités
925925	GW	NOU-P(gender=m,number=sg,wf=abbr)	(dienst) Gemeentewerken
99766	veejay	NOU-C(gender=m,number=sg,wf=abbr)	vj; videojockey
97568	EU	NOU-P(gender=f,number=sg,wf=abbr)	Europese Unie
902006	ecb	NOU-C(gender=n,number=sg,wf=abbr)	ethyleencopolymeerbitumen
98152	gsm	NOU-C(gender=m,number=sg,wf=abbr)	global system for mobile communications (telefoon)
944077	nimby	NOU-C(gender=n,number=sg,wf=abbr)	'not in my backyard'-houding
901634	XS	AA(degree=pos,wf=abbr)	extra small
902954	bsn	NOU-C(gender=n,number=sg,wf=abbr)	burgerservicenummer
197345	GHB	NOU-C(gender=n,number=sg,wf=abbr)	gammahydroxybutyraat
944130	Stasi	NOU-P(gender=f,number=sg,wf=abbr)	Staats Sicherheitsdienst
902007	GL	NOU-P(gender=n,number=sg,wf=abbr)	GroenLinks
937044	NCDR	NOU-C(gender=m,number=sg,wf=abbr)	nationaal coördinator tegen discriminatie en racisme
940523	enz.	ADV(type=reg,wf=abbr)	enzovoorts
926343	buma	NOU-C(gender=n,number=sg,wf=abbr)	burgermannetje
937813	KNAW	NOU-P(gender=f,number=sg,wf=abbr)	Koninklijke Nederlandse Akademie van Wetenschappen
938204	NMa	NOU-P(gender=f,number=sg,wf=abbr)	Nederlandse Mededingingsautoriteit
938380	OVSE	NOU-P(gender=f,number=sg,wf=abbr)	Organisatie voor Veiligheid en Samenwerking in Europa
938603	RTL	NOU-P(gender=f,number=sg,wf=abbr)	Radio Télévision Luxembourg
939015	UNRWA	NOU-P(gender=n,number=sg,wf=abbr)	United Nations Relief and Works Agency for Palestine Refugees
939149	VNG	NOU-P(gender=f,number=sg,wf=abbr)	Vereniging van Nederlandse Gemeenten
949255	HH.	NOU-C(number=pl,wf=abbr)	Heiligen
925927	H.	AA(degree=pos,wf=abbr)	Heilige
216977	BRK	NOU-P(gender=f,number=sg,wf=abbr)	Belastingregeling voor het Koninkrijk
939479	HCV	NOU-C(gender=n,number=sg,wf=abbr)	hepatitis C-virus
198724	hr.	NOU-C(gender=m,number=sg,wf=abbr)	heer
945124	cng	NOU-C(gender=n,number=sg,wf=abbr)	compressed natural gas
899036	pba	NOU-C(gender=m,number=sg,wf=abbr)	professionele bacheloropleiding
215847	NK	NOU-C(gender=n,number=sg,wf=abbr)	Nederlands kampioenschap
902014	HSV	NOU-C(gender=n,number=sg,wf=abbr)	herpes-simplexvirus
902087	bso	NOU-C(gender=n,number=sg,wf=abbr)	beroepssecundair onderwijs
902634	7/7	ADV(type=reg,wf=abbr)	zeven op zeven
951010	az	NOU-C(gender=n,number=sg,wf=abbr)	academisch ziekenhuis
951014	bcc	NOU-C(gender=f,number=sg,wf=abbr)	blind carbon copy
217304	mavo	NOU-C(gender=n,number=sg,wf=abbr)	middelbaar algemeen voortgezet onderwijs
